h3,total_impact,tickets,approved_share,top_violation,peak_hour,peak_dow,lat,lon,local_score,tier,location_name,junction_share,near_junction,gi_z,gi_p,gi_tier,road_class,lanes_est,road_dist_m,road_source,mean_footprint,capacity_loss_pct
8a601459411ffff,6.0,2,0.0,NO PARKING,3,Saturday,13.029882129139192,77.56357828355414,-0.3564511582542773,NORMAL,"MS Ramaiah College Road, Esteem Ramaiah, Mathikere Extension, Bengaluru, Karnataka. Pin-560054 (India)",0.0,False,-0.468,0.6800591138814492,NORMAL,tertiary,2.0,11.0,OSM,3.0,48.0
8a618934ac57fff,92.0,12,0.9166666666666666,PARKING IN A MAIN ROAD,5,Sunday,12.805899438664063,77.69883559148808,-0.4002083991393114,NORMAL,"Hosur Road, Bangaranna Khanavali, Bommasandra, Bengaluru, Karnataka. Pin-560099 (India)",0.0,False,-0.469,0.6804535924251711,NORMAL,tertiary,2.0,8.7,OSM,4.0,54.0
8a601459eacffff,2.3,2,0.5,NO PARKING,9,Tuesday,13.048223544474173,77.49952193871647,-0.312061372220395,NORMAL,"Mumbai Bengaluru Highway, Nagasandra, Bengaluru, Karnataka. Pin-560073 (India)",0.0,False,-0.469,0.680571399655916,NORMAL,tertiary,2.0,6.3,OSM,1.0,36.0
8a6014591b77fff,98.8,9,0.0,PARKING IN A MAIN ROAD,8,Thursday,13.02787030785466,77.52023268173296,-0.3713345735212958,NORMAL,"100 Feet Road, TVS Cross, Peenya, Bengaluru, Karnataka. Pin-560058 (India)",0.0,False,-0.469,0.6805750411942288,NORMAL,secondary,2.0,19.7,OSM,4.222222222222222,55.3
8a618925daeffff,10.5,3,0.3333333333333333,WRONG PARKING,2,Tuesday,12.912225911538354,77.59048702858584,-0.3856970692539684,NORMAL,"7th Cross Road, JP Nagar Phase 2, Bengaluru, Karnataka. Pin-560078 (India)",0.3333333333333333,True,-0.469,0.680497036646953,NORMAL,tertiary,2.0,109.3,OSM,3.5,63.7
8a618925c62ffff,20.0,6,0.3333333333333333,NO PARKING,13,Thursday,12.932448698309726,77.614296561893,-0.3422002881361072,NORMAL,"4th A Cross Road, Industrial Layout, Block 5, Koramangala, Bengaluru, Karnataka. Pin-560095 (India)",1.0,True,-0.469,0.6806140369858082,NORMAL,tertiary,2.0,50.1,OSM,3.3333333333333335,62.5
8a618934aceffff,72.0,9,0.2222222222222222,PARKING IN A MAIN ROAD,5,Wednesday,12.806971979276968,77.69825179138,-0.4002083991393114,NORMAL,"Hosur Road, Bangaranna Khanavali, Kittaganahalli, Bengaluru, Karnataka. Pin-560099 (India)",0.0,False,-0.469,0.6804535924251711,NORMAL,tertiary,2.0,13.8,OSM,4.444444444444445,56.7
8a618925eb67fff,21.0,7,0.0,NO PARKING,7,Saturday,12.936706931010685,77.61918359529385,-0.3747949675708775,NORMAL,"4th Cross Road, KHB Colony, Block 5, Koramangala, Bengaluru, Karnataka. Pin-560095 (India)",0.0,False,-0.469,0.6803071043801154,NORMAL,tertiary,2.0,70.1,OSM,3.0,48.0
8a601459852ffff,80.8,6,0.5,PARKING IN A MAIN ROAD,8,Saturday,13.050378505795525,77.49234210723817,-0.312061372220395,NORMAL,"Mumbai Bengaluru Highway, Nanjundeshwara Layout, Chikkabidarakallu, Bengaluru, Karnataka. Pin-560073 (India)",0.0,False,-0.469,0.680571399655916,NORMAL,tertiary,2.0,21.0,OSM,7.333333333333333,74.0
8a618925c167fff,2.0,1,0.0,NO PARKING,0,Thursday,12.92174040314437,77.61893066631444,-0.3119869551440599,NORMAL,"Jai Bheema Nagar, Madiwala, Bengaluru South City Corporation, Bengaluru, Bangalore South, Bengaluru Urban, Karnataka, 560068, India",1.0,True,-0.469,0.6805235118032129,NORMAL,tertiary,2.0,6.2,OSM,2.0,52.5
8a618934ac5ffff,1.3,1,0.0,PARKING ON FOOTPATH,11,Tuesday,12.80590513930045,77.6976312956705,-0.4002083991393114,NORMAL,"Hennagara Main Road, Bangaranna Khanavali, Kittaganahalli, Bengaluru, Karnataka. Pin-560099 (India)",0.0,False,-0.469,0.6804535924251711,NORMAL,tertiary,2.0,64.5,OSM,1.0,36.0
8a61892eb89ffff,2.3,2,0.0,NO PARKING,11,Thursday,13.005121487627818,77.62034016405836,-0.380078579990669,NORMAL,(unnamed segment),0.0,False,-0.469,0.6804664539213543,NORMAL,primary,4.0,15.1,OSM,1.0,18.0
8a60145937b7fff,12.0,2,1.0,WRONG PARKING,13,Friday,13.069512374687836,77.52874283806665,-0.4259008947440018,NORMAL,"Forest Region Road, Divya Limelite, Kammagondanahalli, Bengaluru, Karnataka. Pin-560015 (India)",0.0,False,-0.469,0.6803296416004425,NORMAL,tertiary,2.0,57.8,OSM,6.0,66.0
8a6189252a8ffff,57.1,8,0.25,NO PARKING,3,Saturday,12.959004332402523,77.66110497551705,-0.4207103036696292,NORMAL,"Old Airport Road, Konena Agrahara, Bengaluru, Karnataka. Pin-560017 (India)",0.0,False,-0.469,0.680345703370095,NORMAL,primary,2.0,29.8,OSM,5.375,62.3
8a618924a507fff,14.0,3,0.0,WRONG PARKING,13,Wednesday,12.91652813148696,77.58333950852602,-0.3094753788177505,NORMAL,"46th Cross Road, Adarsh Palace Apartment, TMC Layout, JP Nagar Phase 1, Bengaluru, Karnataka. Pin-560078 (India)",1.0,True,-0.469,0.6806295061703164,NORMAL,tertiary,2.0,24.7,OSM,4.666666666666667,72.5
8a618927225ffff,39.4,11,0.7272727272727273,NO PARKING,3,Wednesday,12.910796837916948,77.682565473606,-0.3257169057278843,NORMAL,"Sarjapura Main Road, Sattva Senorita, Kaikondrahalli, Bengaluru, Karnataka. Pin-560035 (India)",0.0,False,-0.469,0.6805732960886729,NORMAL,primary_link,2.0,62.6,OSM,3.090909090909091,48.5
8a6189242c27fff,123.6,49,0.8367346938775511,NO PARKING,10,Sunday,12.90987987888837,77.64461377121907,-0.2961733264228529,NORMAL,"19th Main Road, Sector 2, HSR Layout, Bengaluru, Karnataka. Pin-560102 (India)",0.0,False,-0.47,0.6807459355347971,NORMAL,secondary,2.0,16.2,OSM,1.9591836734693877,41.8
8a61892c990ffff,5.2,1,0.0,WRONG PARKING,8,Wednesday,13.028739139837484,77.58823249538266,-0.2453464632859851,NORMAL,"13th Main Road, Papanna Block, Anand Nagar, Hebbal, Bengaluru, Karnataka. Pin-560024 (India)",0.0,False,-0.47,0.6807216420224584,NORMAL,tertiary,2.0,56.9,OSM,4.0,54.0
8a60145b364ffff,23.0,2,0.5,WRONG PARKING,11,Monday,13.014965856860142,77.54888980475796,-0.2437278918756969,NORMAL,"Ashoka Puram Road, Ashokapuram, Bengaluru, Karnataka. Pin-560022 (India)",0.0,False,-0.47,0.6808623951193423,NORMAL,minor,2.0,175.5,OSM,10.0,90.0
8a61892cb107fff,5.2,1,1.0,WRONG PARKING,11,Saturday,13.058658604152344,77.58993921279227,-0.2040821944581766,NORMAL,"15th Cross Road, Block D, Sahakara Nagar, Bengaluru, Karnataka. Pin-560092 (India)",0.0,False,-0.47,0.6808233138761164,NORMAL,tertiary,2.0,84.1,OSM,4.0,54.0
8a618921d577fff,34.0,4,0.5,PARKING IN A MAIN ROAD,8,Wednesday,12.97470014864126,77.75115555356406,-0.4057152627881081,NORMAL,"Whitefield Main Road, Prestige White Meadows, Sathya Sai Layout, Whitefield, Bengaluru, Karnataka. Pin-560066 (India)",0.0,False,-0.47,0.6809812116817011,NORMAL,primary,2.0,55.6,OSM,4.0,54.0
8a618920a9b7fff,6.0,2,0.5,PARKING ON FOOTPATH,16,Thursday,12.956585083517536,77.7333607852546,-0.341232866143751,NORMAL,"HAL Airport Road, Miraya Rose, Siddapura, Bengaluru, Karnataka. Pin-560066 (India)",0.0,False,-0.47,0.6808271901192322,NORMAL,primary,2.0,13.7,OSM,3.0,48.0
8a618925234ffff,42.4,12,0.5,NO PARKING,8,Monday,12.960093721337811,77.65570356959674,-0.3127311259074108,NORMAL,"Old Airport Road, Thimma Reddy Layout, Murugeshpalya, Bengaluru, Karnataka. Pin-560017 (India)",0.0,False,-0.471,0.6810022547314,NORMAL,tertiary,2.0,11.4,OSM,2.9166666666666665,47.5
8a618925b317fff,152.7,57,0.4035087719298245,WRONG PARKING,12,Sunday,12.95501804084092,77.58037529520766,-0.2868711918809664,NORMAL,"Kondajji Basappa Road, Minerva Circle, Mavalli, Bengaluru, Karnataka. Pin-560004 (India)",1.0,True,-0.471,0.6810229652036408,NORMAL,primary,4.0,14.0,OSM,2.3859649122807016,27.7
8a6016960cc7fff,9.2,2,1.0,NO PARKING,11,Thursday,13.100359123229673,77.58161051774724,-0.4458260669327227,NORMAL,"Yelahanka New Town Main Road, Yelahanka New Town, Bengaluru, Karnataka. Pin-560064 (India)",0.0,False,-0.471,0.6812506693780895,NORMAL,secondary,2.0,35.4,OSM,4.0,54.0
8a601459398ffff,158.0,46,0.3043478260869565,WRONG PARKING,11,Thursday,13.054540041937427,77.53450952599589,-0.4038548358797308,NORMAL,"Abbigere Main Road, Patel Shamanna Layout, Kammagondanahalli, Bengaluru, Karnataka. Pin-560015 (India)",0.0,False,-0.471,0.6812448839529787,NORMAL,secondary,3.0,41.9,OSM,2.760869565217391,31.0
8a618924a997fff,5.2,1,0.0,WRONG PARKING,8,Thursday,12.90583510569872,77.58436331212651,-0.3421258710597721,NORMAL,"Dr Rajkumar Puniya Bhoomi Road, Learning to Fly, JP Nagar Phase 6, Bengaluru, Karnataka. Pin-560078 (India)",1.0,True,-0.471,0.6810302443016735,NORMAL,secondary,3.0,77.5,OSM,4.0,45.0
8a61892e84effff,19.9,7,0.7142857142857143,NO PARKING,3,Saturday,13.001868114875087,77.6341331391571,-0.4411749996617795,NORMAL,"Banaswadi Main Road, Narayanappa Layout, Maruthi Sevanagar, Bengaluru, Karnataka. Pin-560033 (India)",0.0,False,-0.471,0.681244621897855,NORMAL,primary,4.0,50.0,OSM,2.7142857142857144,23.1
8a61892c824ffff,2.0,1,0.0,WRONG PARKING,3,Tuesday,13.044760480533816,77.59151131866354,-0.3992781856851227,NORMAL,"Hebbal Flyover, Hebbal Junction, Hebbal, Bengaluru, Karnataka. Pin-560024 (India)",0.0,False,-0.471,0.6812448839529787,NORMAL,trunk_link,2.0,7.7,OSM,2.0,42.0
8a6189242b1ffff,2.6,2,0.0,WRONG PARKING,10,Thursday,12.902440687302493,77.6330498786411,-0.3282470863232775,NORMAL,"Bandepalya, Bengaluru South City Corporation, Bengaluru, Bangalore South, Bengaluru Urban, Karnataka, 560068, India",0.0,False,-0.471,0.6812448839529787,NORMAL,tertiary,2.0,101.7,OSM,1.0,36.0
8a618920c16ffff,30.2,5,0.4,NO PARKING,1,Tuesday,12.921272363226986,77.73576383626546,-0.4618443426138512,NORMAL,"Gunjurupalya Road, Sapthagiri Nirvana, Gunjur, Bengaluru, Karnataka. Pin-560087 (India)",0.0,False,-0.471,0.6811251158559388,NORMAL,tertiary,2.0,12.0,OSM,4.0,54.0
8a60169659a7fff,5.2,1,0.0,WRONG PARKING,11,Friday,13.068308819249534,77.57866496039055,-0.4173243266963825,NORMAL,"4th Main Road, Purple Habiqo, Sri Ammembal Subbarao Pai Nagara, Sahakara Nagar, Bengaluru, Karnataka. Pin-560097 (India)",0.0,False,-0.471,0.681244621897855,NORMAL,tertiary,2.0,25.5,OSM,4.0,54.0
8a61892e928ffff,106.0,36,0.25,NO PARKING,2,Friday,12.98914632323403,77.60261336154097,-0.1750223261493232,NORMAL,"Broadway Road, Sulthangunta, Shivaji Nagar, Bengaluru, Karnataka. Pin-560051 (India)",0.0,False,-0.471,0.6812378764982352,NORMAL,tertiary,2.0,32.0,OSM,2.861111111111111,47.2
8a61892528dffff,48.2,10,0.1,WRONG PARKING,9,Monday,12.958981776411935,77.66712714778498,-0.2493277768699125,NORMAL,"Suranjan Das Road, HAL Circle, Airport Area, Bengaluru, Karnataka. Pin-560017 (India)",0.0,False,-0.471,0.6812412161455385,NORMAL,primary_link,2.0,71.7,OSM,2.9,47.4
8a618920c167fff,37.5,8,0.5,PARKING IN A MAIN ROAD,0,Tuesday,12.921267264296668,77.73696909489522,-0.4618443426138512,NORMAL,"Varthur Main Road, Sapthagiri Nirvana, Gunjur, Bengaluru, Karnataka. Pin-560087 (India)",0.0,False,-0.471,0.6811251158559388,NORMAL,tertiary,2.0,48.1,OSM,3.6875,52.1
8a61892e9577fff,4.0,1,0.0,PARKING ON FOOTPATH,13,Monday,12.990168615877469,77.61647530516504,-0.3879667900821887,NORMAL,"Professor K Venkatachalam Circle, Venkatachalam Circle, Sivanchetti Gardens, Bengaluru, Karnataka. Pin-560042 (India)",0.0,False,-0.471,0.6810984106741912,NORMAL,secondary,2.0,73.6,OSM,4.0,54.0
8a60145938a7fff,1.0,1,0.0,NO PARKING,16,Tuesday,13.055610007701828,77.53392576105605,-0.4038548358797308,NORMAL,"SM Road, Patel Shamanna Layout, Kammagondanahalli, Bengaluru, Karnataka. Pin-560015 (India)",0.0,False,-0.471,0.6812448839529787,NORMAL,secondary,3.0,57.2,OSM,1.0,24.0
8a618920cbb7fff,3.25,1,0.0,NO PARKING,11,Thursday,12.919127767073578,77.73693209731687,-0.4625885133772022,NORMAL,(unnamed segment),0.0,False,-0.471,0.6811251158559388,NORMAL,primary,2.0,40.1,OSM,2.5,45.0
8a618920cb87fff,4.0,1,0.0,NO PARKING,5,Saturday,12.919132880227284,77.73572684754313,-0.4618443426138512,NORMAL,(unnamed segment),0.0,False,-0.471,0.6811251158559388,NORMAL,secondary,2.0,12.7,OSM,4.0,54.0
8a6189242587fff,5.2,1,0.0,WRONG PARKING,10,Tuesday,12.919509812329077,77.64297119670816,-0.3790367409219777,NORMAL,"Outer Ring Road, Mantri Sarovar, Sector 4, HSR Layout, Bengaluru, Karnataka. Pin-560102 (India)",0.0,False,-0.472,0.681660061040971,NORMAL,tertiary,2.0,16.0,OSM,4.0,54.0
8a60145b1557fff,27.2,5,0.6,WRONG PARKING,6,Friday,12.99143231436002,77.55691932678239,-0.256174147892741,NORMAL,"2nd Main Road, Jooganahalli, Block 2, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",1.0,True,-0.472,0.6815708655835939,NORMAL,tertiary,2.0,59.2,OSM,5.2,76.5
8a60145a06effff,34.6,7,0.5714285714285714,PARKING IN A MAIN ROAD,8,Saturday,12.94982330634598,77.53637727388119,-0.304191766397959,NORMAL,"Mysore Road, Helmet Junction, Deepanjali Nagar, Bengaluru, Karnataka. Pin-560026 (India)",0.0,False,-0.472,0.6814467825964705,NORMAL,trunk,4.0,43.7,OSM,3.4285714285714284,25.3
8a618925b94ffff,10.0,7,0.1428571428571428,NO PARKING,0,Sunday,12.945371541246052,77.58803542856428,-0.3386282684720228,NORMAL,"10th C Main Road, Siddapura Circle, Mavalli, Bengaluru, Karnataka. Pin-560004 (India)",0.0,False,-0.472,0.681664438312023,NORMAL,secondary,3.0,90.1,OSM,1.4285714285714286,25.7
8a60145b5947fff,48.9,9,0.1111111111111111,NO PARKING,8,Sunday,12.960388498109769,77.57264375014819,-0.2671320623830832,NORMAL,"Alur Venkata Rao Road, TP Kailasam Circle, Chamarajpet, Bengaluru, Karnataka. Pin-560018 (India)",1.0,True,-0.472,0.6817112035333871,NORMAL,secondary,3.0,65.7,OSM,3.4444444444444446,42.2
8a61892e4037fff,43.0,6,0.8333333333333334,PARKING IN A MAIN ROAD,16,Wednesday,12.97807118360427,77.70962490423152,-0.3143683015867828,NORMAL,"ITPL Main Road, Regent Gateway, Visveshwaraiah Industrial Estate, Bengaluru, Karnataka. Pin-560048 (India)",0.0,False,-0.473,0.6820544260554766,NORMAL,primary,3.0,4.8,OSM,4.0,36.0
8a61892db7a7fff,39.0,9,0.8888888888888888,WRONG PARKING,4,Saturday,13.120569131933673,77.61747519498118,-0.3791855750746479,NORMAL,"Bagaluru Main Road, Krishna Shelton, Kattigenahalli, Bengaluru, Karnataka. Pin-560063 (India)",0.0,False,-0.473,0.6818890298129141,NORMAL,secondary,2.0,66.2,OSM,4.333333333333333,56.0
8a60145b150ffff,12.0,3,0.0,NO PARKING,5,Monday,12.991428515123934,77.55812244832931,-0.2427046570760893,NORMAL,"80 Feet Ring Road, Prakash Nagar, Bengaluru, Karnataka. Pin-560021 (India)",1.0,True,-0.473,0.6817791472103253,NORMAL,tertiary,2.0,25.2,OSM,4.0,67.5
8a601459b997fff,20.0,2,0.0,WRONG PARKING,12,Thursday,13.05575678465115,77.47740030209742,-0.4491376268296343,NORMAL,"Mumbai Bengaluru Highway, Anchepalya, Bengaluru, Karnataka. Pin-560073 (India)",0.0,False,-0.473,0.6818243632538205,NORMAL,motorway,3.0,22.6,OSM,10.0,60.0
8a601459ed47fff,24.200000000000003,4,1.0,WRONG PARKING,11,Thursday,13.050318648235915,77.51519194164206,-0.3959666257882112,NORMAL,"Pipeline Road, Prasanth Nagar, T Dasarahalli, Bengaluru, Karnataka. Pin-560057 (India)",0.0,False,-0.473,0.6817526753318022,NORMAL,tertiary,2.0,16.5,OSM,5.0,60.0
8a618926b51ffff,5.2,1,0.0,NO PARKING,9,Tuesday,12.85770793771342,77.59017272837548,-0.4016967406660132,NORMAL,"Doddakammanahalli, Bengaluru South City Corporation, Bengaluru, Bangalore South, Bengaluru Urban, Karnataka, 560083, India",0.0,False,-0.473,0.6818597623684086,NORMAL,minor,2.0,125.2,OSM,4.0,54.0
8a601459ed77fff,11.5,2,1.0,WRONG PARKING,11,Thursday,13.050315441874352,77.51639472762271,-0.3959666257882112,NORMAL,"17th C Cross Road, Prasanth Nagar, T Dasarahalli, Bengaluru, Karnataka. Pin-560057 (India)",0.0,False,-0.473,0.6817526753318022,NORMAL,secondary,3.0,12.7,OSM,5.0,40.0
8a618926b427fff,149.2,41,0.2195121951219512,NO PARKING,6,Tuesday,12.857712790759567,77.5889696952592,-0.392617857353132,NORMAL,"Bannerghatta Main Road, Anjanapura Upavalaya, Gottigere, Bengaluru, Karnataka. Pin-560083 (India)",0.0,False,-0.473,0.6818597623684086,NORMAL,primary,2.0,8.6,OSM,3.317073170731707,49.9
8a61892cb12ffff,5.2,1,1.0,WRONG PARKING,9,Sunday,13.057591691532226,77.58931933865468,-0.255355560053055,NORMAL,"Kodigehalli Main Road, Maruthi Nagar, Kodigehalli, Bengaluru, Karnataka. Pin-560092 (India)",0.0,False,-0.474,0.682198543601023,NORMAL,secondary,3.0,14.3,OSM,4.0,36.0
8a618925a42ffff,112.3,49,0.2040816326530612,NO PARKING,12,Monday,12.96987761743268,77.61071511034234,-0.3424235393651125,NORMAL,"Commissariat Road, Garuda Mall, Ashok Nagar, Bengaluru, Karnataka. Pin-560025 (India)",0.0,False,-0.474,0.6822986547155961,NORMAL,secondary,3.0,30.8,OSM,2.1020408163265305,28.4
8a6014595c0ffff,4.0,1,0.0,PARKING IN A MAIN ROAD,1,Sunday,13.023517244534244,77.54782919554567,-0.3661253781778393,NORMAL,"Mumbai Bengaluru Highway, RMC Yard Junction, Yeshwanthpur, Bengaluru, Karnataka. Pin-560022 (India)",0.0,False,-0.474,0.6822290740083524,NORMAL,tertiary,2.0,47.0,OSM,2.0,42.0
8a618925a297fff,25.6,7,0.5714285714285714,NO PARKING,7,Saturday,12.967777384576168,77.59984596147504,-0.2503324074004363,NORMAL,"D Souza Marg, Cash Pharmacy Junction, Richmond Town, Bengaluru, Karnataka. Pin-560025 (India)",1.0,True,-0.474,0.682106381439305,NORMAL,primary,4.0,11.6,OSM,3.5714285714285716,32.1
8a618926bccffff,30.4,5,0.2,NO PARKING,12,Thursday,12.853436912169498,77.58889788925768,-0.3631859036626031,NORMAL,"Bannerghatta Main Road, Dawoodi Bohra Colony, Gottigere, Bengaluru, Karnataka. Pin-560083 (India)",0.0,False,-0.474,0.6821745217039472,NORMAL,primary,2.0,42.4,OSM,5.6,63.6
8a618927141ffff,8.0,1,0.0,PARKING IN A MAIN ROAD,2,Thursday,12.889448031737215,77.6725647996919,-0.4300496467496832,NORMAL,"Silver County Road, Choodasandra Circle, Kasavanahalli, Bengaluru, Karnataka. Pin-560035 (India)",0.0,False,-0.474,0.6822185250305285,NORMAL,secondary,2.0,64.2,OSM,4.0,54.0
8a6189271407fff,18.9,5,0.0,WRONG PARKING,2,Thursday,12.888376101950731,77.67314867741027,-0.4288589735283218,NORMAL,"Amrutha College Road, Choodasandra Circle, Kasavanahalli, Bengaluru, Karnataka. Pin-560035 (India)",0.0,False,-0.474,0.6822185250305285,NORMAL,secondary,2.0,22.3,OSM,2.8,46.8
8a6014595c1ffff,54.6,9,0.0,PARKING IN A MAIN ROAD,2,Thursday,13.024583945744352,77.54844856807276,-0.3661253781778393,NORMAL,"Mumbai Bengaluru Highway, Vaishnavi Sapphire, Yeshwanthpur Industrial Area Phase 1, Yeshwanthpur, Bengaluru, Karnataka. Pin-560022 (India)",0.0,False,-0.474,0.6822290740083524,NORMAL,trunk,2.0,36.3,OSM,4.222222222222222,55.3
8a618927140ffff,22.0,3,0.0,PARKING IN A MAIN ROAD,2,Thursday,12.88838112855635,77.6719444052283,-0.4288589735283218,NORMAL,"Silver County Road, Choodasandra Circle, Kasavanahalli, Bengaluru, Karnataka. Pin-560035 (India)",0.0,False,-0.474,0.6822185250305285,NORMAL,tertiary,2.0,61.3,OSM,3.6666666666666665,52.0
8a6014593817fff,6.5,1,1.0,NO PARKING,11,Tuesday,13.054543303609764,77.53330647783339,-0.4038548358797308,NORMAL,"SM Road, Patel Shamanna Layout, Kammagondanahalli, Bengaluru, Karnataka. Pin-560015 (India)",0.0,False,-0.474,0.6820938701156647,NORMAL,secondary,3.0,27.6,OSM,5.0,40.0
8a60145a2da7fff,21.0,4,0.5,NO PARKING,5,Sunday,12.96363693535313,77.56006454917922,-0.3144799272012855,NORMAL,"JJR Main Road, Tippu Chowk, JJR Nagar North, Bengaluru, Karnataka. Pin-560018 (India)",1.0,True,-0.474,0.6821261116465478,NORMAL,primary,4.0,73.1,OSM,4.25,34.7
8a61892cb777fff,19.2,4,0.0,WRONG PARKING,12,Tuesday,13.065087728938968,77.5840279737914,-0.1676327104692486,NORMAL,"15th Main Road, Sahakara Nagar, Bengaluru, Karnataka. Pin-560092 (India)",0.0,False,-0.474,0.6821424752676368,NORMAL,tertiary,2.0,15.5,OSM,4.0,54.0
8a6189259717fff,11.5,3,0.6666666666666666,NO PARKING,8,Thursday,12.940055132603996,77.58012434540314,-0.3480420286284119,NORMAL,"RV Road, Parasmani Regency, Block 2, Jayanagar East, Bengaluru, Karnataka. Pin-560011 (India)",1.0,True,-0.474,0.6822981003467464,NORMAL,secondary,2.0,60.1,OSM,3.3333333333333335,62.5
8a601458c4effff,1.0,1,1.0,WRONG PARKING,2,Thursday,12.98740866456234,77.47387313700821,-0.4403192032839259,NORMAL,"Magadi Main Road, Dodda Gollarahatti, Bengaluru, Karnataka. Pin-560091 (India)",0.0,False,-0.474,0.6820783783024528,NORMAL,primary,4.0,60.2,OSM,1.0,18.0
8a6014591787fff,5.0,3,0.3333333333333333,WRONG PARKING,1,Saturday,13.047092868802777,77.52295717990668,-0.3363585476438025,NORMAL,"SM Road, Sri Ayyappa Nagar, Jalahalli West, Bengaluru, Karnataka. Pin-560015 (India)",0.0,False,-0.475,0.682430844057182,NORMAL,secondary,3.0,13.1,OSM,1.6666666666666667,26.7
8a61892c946ffff,25.8,6,0.0,NO PARKING,9,Wednesday,13.043715083453892,77.58366908546036,-0.461862946882935,NORMAL,"Outer Ring Road, Abdul Jabbar Layout, Bhoopasandra, RMV Stage 2, Bengaluru, Karnataka. Pin-560094 (India)",0.0,False,-0.475,0.682684086472342,NORMAL,tertiary,2.0,29.0,OSM,4.0,54.0
8a61892c9ce7fff,242.8,67,0.417910447761194,WRONG PARKING,14,Monday,13.039422434261956,77.5896158271062,-0.2462022596638386,NORMAL,"Bellary Road, IAH and VB Quarters, UAS Campus, Hebbal, Bengaluru, Karnataka. Pin-560024 (India)",0.0,False,-0.475,0.6825817993811395,NORMAL,trunk,3.0,14.8,OSM,3.037313432835821,32.1
8a618920a99ffff,40.0,5,0.0,NO PARKING,1,Saturday,12.957662008388985,77.73157125021886,-0.3151496808883013,NORMAL,"Nallurahalli Road, Aparanta Enclave, Siddapura, Bengaluru, Karnataka. Pin-560066 (India)",0.0,False,-0.475,0.6825560817941053,NORMAL,tertiary,2.0,17.6,OSM,8.0,78.0
8a618927354ffff,69.1,19,0.5789473684210527,WRONG PARKING,5,Sunday,12.90761560677232,77.67588617644586,-0.4098082019865382,NORMAL,"Amrutha College Road, Oceanus Monarda, Kaikondrahalli, Bengaluru, Karnataka. Pin-560035 (India)",0.0,False,-0.475,0.6824949109889004,NORMAL,secondary,2.0,15.6,OSM,3.263157894736842,49.6
8a60145a4457fff,22.5,5,0.0,WRONG PARKING,3,Saturday,12.933706160277683,77.56197062768949,-0.4558351636997926,NORMAL,"1st Cross Road, Chennammanakere Layout, Thyagarajanagar, Bengaluru, Karnataka. Pin-560070 (India)",0.0,False,-0.475,0.6826482843017263,NORMAL,tertiary,2.0,48.5,OSM,4.2,55.2
8a60145868affff,32.8,7,0.1428571428571428,WRONG PARKING,11,Saturday,12.99575879222164,77.54014845589711,-0.2833735892932171,NORMAL,"Dr Siddaiah Puranik Marg, LIC Model Colony, Basaveshwara Nagar, Bengaluru, Karnataka. Pin-560079 (India)",1.0,True,-0.475,0.6825811046961907,NORMAL,secondary,2.0,22.0,OSM,4.0,67.5
8a61892090c7fff,57.4,12,0.75,WRONG PARKING,6,Saturday,12.935338517634872,77.69684030104168,-0.3328609450560532,NORMAL,"3rd Main Road, Krishvi Gavaakshi, Kaverappa Layout, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",0.0,False,-0.476,0.6828552816544655,NORMAL,secondary,2.0,32.1,OSM,4.25,55.5
8a60145a6d0ffff,7.0,2,0.0,NO PARKING,3,Monday,12.946488819034943,77.57421582899896,-0.4566909600776461,NORMAL,"KR Main Road, Vanivilas Circle, Basavanagudi, Bengaluru, Karnataka. Pin-560004 (India)",1.0,True,-0.476,0.6830205403224159,NORMAL,primary,2.0,49.0,OSM,3.5,63.7
8a60145a6487fff,4.0,1,0.0,WRONG PARKING,7,Friday,12.959329982503212,77.56961790173713,-0.2337373993777108,NORMAL,"3rd Main Road, New Patnool Pet, Chamarajpet, Bengaluru, Karnataka. Pin-560018 (India)",1.0,True,-0.476,0.682987083757697,NORMAL,tertiary,2.0,15.0,OSM,4.0,67.5
8a60145b204ffff,47.6,10,0.3,NO PARKING,9,Thursday,13.014889030344868,77.57415842227307,-0.4363006811618309,NORMAL,"Sir CV Raman Road, Sadashivanagar Junction, Armane Nagar, Bengaluru, Karnataka. Pin-560094 (India)",0.0,False,-0.476,0.6828988635908669,NORMAL,trunk,1.0,14.6,OSM,4.0,95.0
8a6189259787fff,22.1,4,0.0,WRONG PARKING,11,Saturday,12.942192709377885,77.58016019383982,-0.4131569704216173,NORMAL,"RV Road, Teachers College Circle, Basavanagudi, Bengaluru, Karnataka. Pin-560004 (India)",1.0,True,-0.476,0.6828988635908669,NORMAL,secondary,2.0,10.2,OSM,4.25,69.4
8a60145b2337fff,13.2,3,0.0,NO PARKING,5,Thursday,13.01382225322381,77.57353880085005,-0.4073524384674802,NORMAL,"11th Main Road, Sadashivanagar Junction, Armane Nagar, Bengaluru, Karnataka. Pin-560094 (India)",0.0,False,-0.476,0.6828988635908669,NORMAL,tertiary,2.0,31.2,OSM,4.0,54.0
